split,source_file,export_file,boxes
train,50c92e4e8672fd85.jpg,train_50c92e4e8672fd85.jpg,1
train,6af6b9c5cab9a815.jpg,train_6af6b9c5cab9a815.jpg,4
train,a567b7584d191da1.jpg,train_a567b7584d191da1.jpg,1
train,c92dff1c542ef9b8.jpg,train_c92dff1c542ef9b8.jpg,2
train,32b67637794015a6.jpg,train_32b67637794015a6.jpg,7
train,ff9ca33525158d68.jpg,train_ff9ca33525158d68.jpg,8
train,eb129acba22bbbce.jpg,train_eb129acba22bbbce.jpg,5
train,35ebf9dc7cf77f2d.jpg,train_35ebf9dc7cf77f2d.jpg,4
train,107dbc0aa811fc53.jpg,train_107dbc0aa811fc53.jpg,1
train,6a4ab1306df6261a.jpg,train_6a4ab1306df6261a.jpg,1
train,4c5eb5934c3a023b.jpg,train_4c5eb5934c3a023b.jpg,2
train,9677f998c268d768.jpg,train_9677f998c268d768.jpg,1
train,9f42676014e92c70.jpg,train_9f42676014e92c70.jpg,1
train,32b4066fdae3ba4e.jpg,train_32b4066fdae3ba4e.jpg,2
train,9cfd9a9937f6bb33.jpg,train_9cfd9a9937f6bb33.jpg,1
train,c4a9fafe93532b3b.jpg,train_c4a9fafe93532b3b.jpg,5
train,fa6476073bdb949e.jpg,train_fa6476073bdb949e.jpg,4
train,f961bdf664833c57.jpg,train_f961bdf664833c57.jpg,1
train,1a3f95ed99f0ba08.jpg,train_1a3f95ed99f0ba08.jpg,12
train,fd635a7e4563d567.jpg,train_fd635a7e4563d567.jpg,5
train,12c12ed83bff3642.jpg,train_12c12ed83bff3642.jpg,1
train,7256ff747bdf495e.jpg,train_7256ff747bdf495e.jpg,3
train,54d818968ad2562d.jpg,train_54d818968ad2562d.jpg,1
train,07144c53eae76828.jpg,train_07144c53eae76828.jpg,1
train,0fd913054835a391.jpg,train_0fd913054835a391.jpg,4
train,42379ab76e9226ba.jpg,train_42379ab76e9226ba.jpg,3
train,9a0cd55a6e63821e.jpg,train_9a0cd55a6e63821e.jpg,2
train,742c67ede8cc02c7.jpg,train_742c67ede8cc02c7.jpg,1
train,f3a494243027d8a4.jpg,train_f3a494243027d8a4.jpg,1
train,1247585bffe1878d.jpg,train_1247585bffe1878d.jpg,3
train,a4ae441a182c4493.jpg,train_a4ae441a182c4493.jpg,1
train,229f02a07e77ae38.jpg,train_229f02a07e77ae38.jpg,6
train,ec473f9f0c9fff96.jpg,train_ec473f9f0c9fff96.jpg,1
train,c7a029b6232c3445.jpg,train_c7a029b6232c3445.jpg,10
train,06b601d59f94b94a.jpg,train_06b601d59f94b94a.jpg,1
train,682464dbf688753f.jpg,train_682464dbf688753f.jpg,1
train,909e97cc4ad16a46.jpg,train_909e97cc4ad16a46.jpg,2
train,98ad93347c201d30.jpg,train_98ad93347c201d30.jpg,3
train,18782389e0af1909.jpg,train_18782389e0af1909.jpg,1
train,a570dd910c2dca4a.jpg,train_a570dd910c2dca4a.jpg,2
train,1700ed1ce0bfbf1e.jpg,train_1700ed1ce0bfbf1e.jpg,1
train,fe90ab566f5caa2d.jpg,train_fe90ab566f5caa2d.jpg,10
train,8c6d90125af4294c.jpg,train_8c6d90125af4294c.jpg,1
train,4f5613f33867b43e.jpg,train_4f5613f33867b43e.jpg,1
train,30591a80e7510559.jpg,train_30591a80e7510559.jpg,5
train,fb09732c086ec117.jpg,train_fb09732c086ec117.jpg,8
train,8f519b49982c9397.jpg,train_8f519b49982c9397.jpg,5
train,b5089ddf811b5bd8.jpg,train_b5089ddf811b5bd8.jpg,4
train,32527663c5ca798a.jpg,train_32527663c5ca798a.jpg,1
train,00cc8943fb0f569d.jpg,train_00cc8943fb0f569d.jpg,9
train,6e109d18888bb478.jpg,train_6e109d18888bb478.jpg,1
train,c1dd4c0d6015bdf3.jpg,train_c1dd4c0d6015bdf3.jpg,5
train,5194fda009efa695.jpg,train_5194fda009efa695.jpg,4
train,b408c962c401b709.jpg,train_b408c962c401b709.jpg,9
train,fe74b7a8fb11e4d6.jpg,train_fe74b7a8fb11e4d6.jpg,1
train,47415bb56544e3bc.jpg,train_47415bb56544e3bc.jpg,3
train,f61c1ff73b9c3bb8.jpg,train_f61c1ff73b9c3bb8.jpg,2
train,03d2eddbe527fa87.jpg,train_03d2eddbe527fa87.jpg,6
train,dd880bd9c14d6418.jpg,train_dd880bd9c14d6418.jpg,1
train,569e489443b790cc.jpg,train_569e489443b790cc.jpg,21
train,504bd1f6470bcf70.jpg,train_504bd1f6470bcf70.jpg,4
train,172b0de12a8fada4.jpg,train_172b0de12a8fada4.jpg,3
train,0429cc635a9b467f.jpg,train_0429cc635a9b467f.jpg,3
train,0480c43f614ede1a.jpg,train_0480c43f614ede1a.jpg,1
train,b4d0eae47a13964e.jpg,train_b4d0eae47a13964e.jpg,2
train,14bebd936eb99b5b.jpg,train_14bebd936eb99b5b.jpg,1
train,f059f8a37323f8f9.jpg,train_f059f8a37323f8f9.jpg,1
train,1a621bd693dc683f.jpg,train_1a621bd693dc683f.jpg,2
train,2a9049501c4cdcdc.jpg,train_2a9049501c4cdcdc.jpg,3
train,5338e90a1d5c229a.jpg,train_5338e90a1d5c229a.jpg,5
train,5d128a80b4c860b2.jpg,train_5d128a80b4c860b2.jpg,4
train,6d81062eec9fd846.jpg,train_6d81062eec9fd846.jpg,1
train,033028d137475471.jpg,train_033028d137475471.jpg,1
train,1da2bdf72cbb764f.jpg,train_1da2bdf72cbb764f.jpg,11
val,04ce0bea454a0696.jpg,val_04ce0bea454a0696.jpg,3
val,224ad16181d9fb6b.jpg,val_224ad16181d9fb6b.jpg,2
val,3430425f3269b66e.jpg,val_3430425f3269b66e.jpg,1
val,f53398318746db35.jpg,val_f53398318746db35.jpg,1
val,ba4067ffaa2b7e47.jpg,val_ba4067ffaa2b7e47.jpg,1
val,bea5a36ca59412da.jpg,val_bea5a36ca59412da.jpg,2
val,421a93da4e4152f3.jpg,val_421a93da4e4152f3.jpg,1
val,415cd68440b0cc93.jpg,val_415cd68440b0cc93.jpg,1
val,4d0180f8f03f1540.jpg,val_4d0180f8f03f1540.jpg,2
val,8b3ea7f244658059.jpg,val_8b3ea7f244658059.jpg,1
val,ae5c4286b18d8ed6.jpg,val_ae5c4286b18d8ed6.jpg,1
val,694fae862931296e.jpg,val_694fae862931296e.jpg,1
val,450360d4f08b9f53.jpg,val_450360d4f08b9f53.jpg,1
val,178a83688c532568.jpg,val_178a83688c532568.jpg,1
val,b8ce3d5463ee2434.jpg,val_b8ce3d5463ee2434.jpg,1
val,c310d709fbef6597.jpg,val_c310d709fbef6597.jpg,1
val,0ea8215d241cd6a7.jpg,val_0ea8215d241cd6a7.jpg,2
val,af71a48fe073a53c.jpg,val_af71a48fe073a53c.jpg,1
val,d4c182b6392d39c0.jpg,val_d4c182b6392d39c0.jpg,1
val,62be1fd5efd9fa82.jpg,val_62be1fd5efd9fa82.jpg,1
val,5062a3ff888a580a.jpg,val_5062a3ff888a580a.jpg,3
val,64342bfa9f1f2004.jpg,val_64342bfa9f1f2004.jpg,1
val,77f1ce5dd3b7d6eb.jpg,val_77f1ce5dd3b7d6eb.jpg,1
val,65fa93cf7916e533.jpg,val_65fa93cf7916e533.jpg,2
val,cae66c32f6f200cb.jpg,val_cae66c32f6f200cb.jpg,1
val,b3b3b0fda4faaeaf.jpg,val_b3b3b0fda4faaeaf.jpg,1
val,65924623968e80ed.jpg,val_65924623968e80ed.jpg,8
val,6970e9b6d3ad031f.jpg,val_6970e9b6d3ad031f.jpg,2
val,26ad15f7c8fa32c1.jpg,val_26ad15f7c8fa32c1.jpg,1
val,fc1bfe886053765a.jpg,val_fc1bfe886053765a.jpg,2
val,f47e4757122337f8.jpg,val_f47e4757122337f8.jpg,1
val,6087895e5aee45b6.jpg,val_6087895e5aee45b6.jpg,4
val,cea42081bea3bc7e.jpg,val_cea42081bea3bc7e.jpg,1
val,961378a112a51b1e.jpg,val_961378a112a51b1e.jpg,2
val,0620d92be1d81c24.jpg,val_0620d92be1d81c24.jpg,1
val,f17a869e39e24721.jpg,val_f17a869e39e24721.jpg,2
val,d6db7584e8734c0d.jpg,val_d6db7584e8734c0d.jpg,1
val,b616d2befceab9a8.jpg,val_b616d2befceab9a8.jpg,5
val,1f860f31115ed8bb.jpg,val_1f860f31115ed8bb.jpg,1
val,7375f049dee8abf3.jpg,val_7375f049dee8abf3.jpg,1
val,6e413b1d5a3b66a6.jpg,val_6e413b1d5a3b66a6.jpg,4
val,84e5c23a14fea5bf.jpg,val_84e5c23a14fea5bf.jpg,1
val,f89ff5d9886934c9.jpg,val_f89ff5d9886934c9.jpg,1
val,87ea58fb7ed13387.jpg,val_87ea58fb7ed13387.jpg,1
val,9085b1c48bc921ad.jpg,val_9085b1c48bc921ad.jpg,1
val,4b10e6b2dd5cf169.jpg,val_4b10e6b2dd5cf169.jpg,1
val,971db95a917f8511.jpg,val_971db95a917f8511.jpg,8
val,6e6f4713ba2e1b03.jpg,val_6e6f4713ba2e1b03.jpg,1
val,4fe7e6a68490affb.jpg,val_4fe7e6a68490affb.jpg,1
val,e1ee8fe71643457f.jpg,val_e1ee8fe71643457f.jpg,3
val,55311cf721c5f2e6.jpg,val_55311cf721c5f2e6.jpg,1
val,cbae77eec4409fec.jpg,val_cbae77eec4409fec.jpg,1
val,a4c4769740924471.jpg,val_a4c4769740924471.jpg,1
val,226042dbf3ebdf47.jpg,val_226042dbf3ebdf47.jpg,1
val,57711acbb13dc757.jpg,val_57711acbb13dc757.jpg,1
val,ab0be1741d742eba.jpg,val_ab0be1741d742eba.jpg,1
val,364bc47890f68a2c.jpg,val_364bc47890f68a2c.jpg,5
val,6e3d4fafb792cbc0.jpg,val_6e3d4fafb792cbc0.jpg,1
val,791c4a0fb354f2b6.jpg,val_791c4a0fb354f2b6.jpg,4
val,36f964cfbd107b1b.jpg,val_36f964cfbd107b1b.jpg,1
val,c3955eabb2b204ee.jpg,val_c3955eabb2b204ee.jpg,2
val,5259e2bd94d9a5d6.jpg,val_5259e2bd94d9a5d6.jpg,8
val,783deeba0ed143cd.jpg,val_783deeba0ed143cd.jpg,1
val,f36578445371ad52.jpg,val_f36578445371ad52.jpg,1
val,9033984d077095a0.jpg,val_9033984d077095a0.jpg,1
val,a5766e3ff1f5ea4a.jpg,val_a5766e3ff1f5ea4a.jpg,5
val,c4675c9fec56c88a.jpg,val_c4675c9fec56c88a.jpg,1
val,a0767e2d4df28b6c.jpg,val_a0767e2d4df28b6c.jpg,1
val,bbd2e08c20477210.jpg,val_bbd2e08c20477210.jpg,1
val,d97b6ab8ed084f0a.jpg,val_d97b6ab8ed084f0a.jpg,21
val,9bf69072f9693c5c.jpg,val_9bf69072f9693c5c.jpg,1
val,1445fa691a804dc2.jpg,val_1445fa691a804dc2.jpg,1
val,373eb7cd1849a39d.jpg,val_373eb7cd1849a39d.jpg,2
val,86463a5a7dcb1a69.jpg,val_86463a5a7dcb1a69.jpg,1
val,5fd8e7767e723d54.jpg,val_5fd8e7767e723d54.jpg,1
val,4d55c519a24906d3.jpg,val_4d55c519a24906d3.jpg,1
val,f8d18b6e6302d6c5.jpg,val_f8d18b6e6302d6c5.jpg,1
val,19d1c340dd7a4268.jpg,val_19d1c340dd7a4268.jpg,4
val,a61bfb2ebe4460a6.jpg,val_a61bfb2ebe4460a6.jpg,1
val,1fca4e8814de1ef8.jpg,val_1fca4e8814de1ef8.jpg,2
val,7d41596df966700d.jpg,val_7d41596df966700d.jpg,1
val,6daa5fd5b62325ed.jpg,val_6daa5fd5b62325ed.jpg,1
val,0dfb0cb56b5f6f83.jpg,val_0dfb0cb56b5f6f83.jpg,1
val,48f79081769b86d4.jpg,val_48f79081769b86d4.jpg,5
val,d9010a8d5210fcf5.jpg,val_d9010a8d5210fcf5.jpg,1
val,5dd120b1e38c0919.jpg,val_5dd120b1e38c0919.jpg,2
val,5f98a6a9fcb28e04.jpg,val_5f98a6a9fcb28e04.jpg,1
val,1e838fef1f21a3d9.jpg,val_1e838fef1f21a3d9.jpg,1
val,60c1462011836793.jpg,val_60c1462011836793.jpg,2
val,deca5d30d26fa340.jpg,val_deca5d30d26fa340.jpg,4
val,1eb8d0a8e5ca2681.jpg,val_1eb8d0a8e5ca2681.jpg,1
val,b0130d2ec45bb2c9.jpg,val_b0130d2ec45bb2c9.jpg,3
val,da5c84078829adf0.jpg,val_da5c84078829adf0.jpg,1
val,270014837523e494.jpg,val_270014837523e494.jpg,8
val,bb1d4f67c6188864.jpg,val_bb1d4f67c6188864.jpg,2
val,59f9f4e9741794fc.jpg,val_59f9f4e9741794fc.jpg,2
val,e23811211571bf14.jpg,val_e23811211571bf14.jpg,2
val,c688e4d09590ef96.jpg,val_c688e4d09590ef96.jpg,2
val,335197067b30029e.jpg,val_335197067b30029e.jpg,1
val,b609de889b406f73.jpg,val_b609de889b406f73.jpg,2
val,03ff795a8babe22b.jpg,val_03ff795a8babe22b.jpg,1
val,f5d935c8fd3ef252.jpg,val_f5d935c8fd3ef252.jpg,1
val,e5531523af677311.jpg,val_e5531523af677311.jpg,1
val,f7e2a754b421ed04.jpg,val_f7e2a754b421ed04.jpg,4
val,fd58a37fadbad38d.jpg,val_fd58a37fadbad38d.jpg,1
val,678b317900696657.jpg,val_678b317900696657.jpg,1
val,ef37ee1ccb9ee712.jpg,val_ef37ee1ccb9ee712.jpg,1
val,a91edddd4a19b12d.jpg,val_a91edddd4a19b12d.jpg,2
val,9eaeeb7a02913948.jpg,val_9eaeeb7a02913948.jpg,1
val,abc1b2539b4bdaa7.jpg,val_abc1b2539b4bdaa7.jpg,1
val,3767ae8b39d1efd3.jpg,val_3767ae8b39d1efd3.jpg,1
val,83bde93186601632.jpg,val_83bde93186601632.jpg,1
val,e14f9b3b1fec79ef.jpg,val_e14f9b3b1fec79ef.jpg,1
val,8d5ea8d8bd790eb3.jpg,val_8d5ea8d8bd790eb3.jpg,1
val,7618e48add592e8e.jpg,val_7618e48add592e8e.jpg,1
val,3c0b58255137d56a.jpg,val_3c0b58255137d56a.jpg,1
val,383f4d01a43c5b71.jpg,val_383f4d01a43c5b71.jpg,2
val,e8fa96ecb46f5346.jpg,val_e8fa96ecb46f5346.jpg,2
val,0755c308c03f0bdc.jpg,val_0755c308c03f0bdc.jpg,7
val,0b7fa9b3bb291bd3.jpg,val_0b7fa9b3bb291bd3.jpg,1
val,686a7184b6616e50.jpg,val_686a7184b6616e50.jpg,1
val,891f253af6de4b56.jpg,val_891f253af6de4b56.jpg,1
val,1e54fe77eb9db77b.jpg,val_1e54fe77eb9db77b.jpg,2
val,7e0958fcde715dbe.jpg,val_7e0958fcde715dbe.jpg,1
val,d95cb72e629f07dc.jpg,val_d95cb72e629f07dc.jpg,2
val,af930390e202a313.jpg,val_af930390e202a313.jpg,1
val,a4e8f96810dab5f3.jpg,val_a4e8f96810dab5f3.jpg,1
val,37a8b48110db608f.jpg,val_37a8b48110db608f.jpg,2
val,4c85d26fa6d01bc2.jpg,val_4c85d26fa6d01bc2.jpg,1
val,6c31d5bcb959b572.jpg,val_6c31d5bcb959b572.jpg,1
val,707200a238efb28c.jpg,val_707200a238efb28c.jpg,1
val,80cdec2f07849ce7.jpg,val_80cdec2f07849ce7.jpg,1
val,0e8d55f67017c922.jpg,val_0e8d55f67017c922.jpg,3
val,3b0552d633474d44.jpg,val_3b0552d633474d44.jpg,3
